cluster_1	LOC_Os07g11050.1	AAA_25	1	1	20.80	26	0.04	0.80	0.0004997501	0.006996502	PRESENT
cluster_3	LOC_Os07g09220.1	M19	0	16	17.60	22	0.73	0.80	0.8200899550	1.000000000	ABSENT
cluster_3	LOC_Os07g09220.1	M4	0	14	17.60	22	0.64	0.80	0.6616691654	1.000000000	ABSENT
cluster_3	LOC_Os07g09220.1	M6	1	1	17.60	22	0.05	0.80	0.0004997501	0.009495252	PRESENT
cluster_3	LOC_Os07g09220.1	M7	0	18	17.60	22	0.82	0.80	1.0000000000	1.000000000	ABSENT
cluster_3	LOC_Os07g09220.1	M8	0	19	17.60	22	0.86	0.80	1.0000000000	1.000000000	ABSENT
cluster_3	D7FQ18_ECTSI	M14	1	2	17.60	22	0.09	0.80	0.0019990005	0.012660336	PRESENT
cluster_3	D7FQ18_ECTSI	M4	0	14	17.60	22	0.64	0.80	0.6616691654	1.000000000	ABSENT
cluster_3	D7FQ18_ECTSI	M8	0	19	17.60	22	0.86	0.80	1.0000000000	1.000000000	ABSENT
cluster_3	B8C0R1_THAPS	IPT	0	18	17.60	22	0.82	0.80	1.0000000000	1.000000000	ABSENT
cluster_3	B8C0R1_THAPS	M19	0	16	17.60	22	0.73	0.80	0.8200899550	1.000000000	ABSENT
cluster_3	B8C0R1_THAPS	M2	0	21	17.60	22	0.95	0.80	0.8215892054	1.000000000	ABSENT
cluster_3	B8C0R1_THAPS	M8	0	19	17.60	22	0.86	0.80	1.0000000000	1.000000000	ABSENT
cluster_3	Ostta_33635	IPT	0	18	17.60	22	0.82	0.80	1.0000000000	1.000000000	ABSENT
cluster_3	Ostta_33635	M1	0	21	17.60	22	0.95	0.80	0.8170914543	1.000000000	ABSENT
cluster_3	Ostta_33635	M16	0	21	17.60	22	0.95	0.80	0.8180909545	1.000000000	ABSENT
cluster_3	Ostta_33635	M5	0	21	17.60	22	0.95	0.80	0.8270864568	1.000000000	ABSENT
